Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7
http://purl.obolibrary.org/obo/HP_0034207,Abnormal fetal gastrointestinal system morphology,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,,,
http://purl.obolibrary.org/obo/HP_0034242,Abnormal fetal genitourinary system morphology,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034242,,,
http://purl.obolibrary.org/obo/HP_0034243,Abnormal fetal pulmonary morphology,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,,,
http://purl.obolibrary.org/obo/HP_0034245,Fetal head anomaly,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034245,,,
http://purl.obolibrary.org/obo/HP_0034248,Increased fetal lens echogenicity,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034248,,,
http://purl.obolibrary.org/obo/HP_0001557,Prenatal movement abnormality,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0001557,,,
http://purl.obolibrary.org/obo/HP_0025116,Fetal distress,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0025116,,,
http://purl.obolibrary.org/obo/HP_0025675,Premature closure of the ductus arteriosus,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0025675,,,
http://purl.obolibrary.org/obo/HP_0025716,Fetal anemia,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0025716,,,
http://purl.obolibrary.org/obo/HP_0030753,Intrauterine fetal demise of one twin after midgestation,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0030753,,,
http://purl.obolibrary.org/obo/HP_0031110,Twin-to-twin transfusion,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0031110,,,
http://purl.obolibrary.org/obo/HP_0034190,Abnormal fetal cardiovascular physiology,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,,,
http://purl.obolibrary.org/obo/HP_6000770,Fixed fetal extremities,3,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_6000770,,,
http://purl.obolibrary.org/obo/HP_0001195,Single umbilical artery,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0011403,http://purl.obolibrary.org/obo/HP_0001195,,
http://purl.obolibrary.org/obo/HP_0032513,Four-vessel umbilical cord,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0011403,http://purl.obolibrary.org/obo/HP_0032513,,
http://purl.obolibrary.org/obo/HP_0030658,Marginal umbilical cord insertion,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0011418,http://purl.obolibrary.org/obo/HP_0030658,,
http://purl.obolibrary.org/obo/HP_0030659,Velamentous cord insertion,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0011418,http://purl.obolibrary.org/obo/HP_0030659,,
http://purl.obolibrary.org/obo/HP_0030660,Furcate cord insertion,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0011418,http://purl.obolibrary.org/obo/HP_0030660,,
http://purl.obolibrary.org/obo/HP_0033991,Vasa previa,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0011418,http://purl.obolibrary.org/obo/HP_0033991,,
http://purl.obolibrary.org/obo/HP_0010949,Abnormality of umbilical vein blood flow,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0025657,http://purl.obolibrary.org/obo/HP_0010949,,
http://purl.obolibrary.org/obo/HP_0025715,Abnormal umbilical artery doppler waveform during pregnancy,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0025657,http://purl.obolibrary.org/obo/HP_0025715,,
http://purl.obolibrary.org/obo/HP_0025689,Extra-abdominal umbilical vein varix,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0030656,http://purl.obolibrary.org/obo/HP_0025689,,
http://purl.obolibrary.org/obo/HP_0025690,Fetal intra-abdominal umbilical vein varix,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0030656,http://purl.obolibrary.org/obo/HP_0025690,,
http://purl.obolibrary.org/obo/HP_0410211,Abnormal blood gas level in cord blood,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0410210,http://purl.obolibrary.org/obo/HP_0410211,,
http://purl.obolibrary.org/obo/HP_0010483,Amniotic constriction rings of arms,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0011409,http://purl.obolibrary.org/obo/HP_0009775,http://purl.obolibrary.org/obo/HP_0010483,,
http://purl.obolibrary.org/obo/HP_0010491,Digital constriction ring,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0011409,http://purl.obolibrary.org/obo/HP_0009775,http://purl.obolibrary.org/obo/HP_0010491,,
http://purl.obolibrary.org/obo/HP_0010495,Amniotic constriction rings of legs,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0011409,http://purl.obolibrary.org/obo/HP_0009775,http://purl.obolibrary.org/obo/HP_0010495,,
http://purl.obolibrary.org/obo/HP_0006266,Small placenta,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0012767,http://purl.obolibrary.org/obo/HP_0006266,,
http://purl.obolibrary.org/obo/HP_0006267,Large placenta,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0012767,http://purl.obolibrary.org/obo/HP_0006267,,
http://purl.obolibrary.org/obo/HP_0032548,Increased placental thickness,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0012767,http://purl.obolibrary.org/obo/HP_0032548,,
http://purl.obolibrary.org/obo/HP_0025653,Placenta percreta,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0025652,http://purl.obolibrary.org/obo/HP_0025653,,
http://purl.obolibrary.org/obo/HP_0025654,Placenta accreta,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0025652,http://purl.obolibrary.org/obo/HP_0025654,,
http://purl.obolibrary.org/obo/HP_0025655,Placenta increta,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0025652,http://purl.obolibrary.org/obo/HP_0025655,,
http://purl.obolibrary.org/obo/HP_0033043,Edematous chorionic villi,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0033042,http://purl.obolibrary.org/obo/HP_0033043,,
http://purl.obolibrary.org/obo/HP_0001790,Nonimmune hydrops fetalis,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0001789,http://purl.obolibrary.org/obo/HP_0001790,,
http://purl.obolibrary.org/obo/HP_0010942,Echogenic intracardiac focus,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_0010942,,
http://purl.obolibrary.org/obo/HP_0025671,Fetal pericardial effusion,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_0025671,,
http://purl.obolibrary.org/obo/HP_0025730,Foramen ovale aneurysm,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_0025730,,
http://purl.obolibrary.org/obo/HP_0034196,Ductus venosus agenesis,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_0034196,,
http://purl.obolibrary.org/obo/HP_4000105,Abnormal four chamber view of the fetal heart,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_4000105,,
http://purl.obolibrary.org/obo/HP_4000143,Abnormal fetal heart outflow tract,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_4000143,,
http://purl.obolibrary.org/obo/HP_0000474,Thickened nuchal skin fold,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0000474,,
http://purl.obolibrary.org/obo/HP_0010943,Echogenic fetal bowel,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0010943,,
http://purl.obolibrary.org/obo/HP_0010945,Fetal pyelectasis,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0010945,,
http://purl.obolibrary.org/obo/HP_0010952,Mild fetal ventriculomegaly,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0010952,,
http://purl.obolibrary.org/obo/HP_0010963,Absence of stomach bubble on fetal sonography,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0010963,,
http://purl.obolibrary.org/obo/HP_0011426,Fetal choroid plexus cysts,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0011426,,
http://purl.obolibrary.org/obo/HP_0011427,Enlarged fetal cisterna magna,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0011427,,
http://purl.obolibrary.org/obo/HP_0011428,Short fetal femur length,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0011428,,
http://purl.obolibrary.org/obo/HP_0011429,Short fetal humerus length,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0011429,,
http://purl.obolibrary.org/obo/HP_0011430,Hypoplasia of fetal nasal bone,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0011430,,
http://purl.obolibrary.org/obo/HP_0011431,Fetal fifth finger clinodactyly,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0011431,,
http://purl.obolibrary.org/obo/HP_0025663,Reduced fetal femur/foot length ratio,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0025663,,
http://purl.obolibrary.org/obo/HP_0025705,Abnormal fetal nasal bone visualization,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0025705,,
http://purl.obolibrary.org/obo/HP_0032269,Lemon sign,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0032269,,
http://purl.obolibrary.org/obo/HP_0034072,Abnormal fetal long-bone echogenicity,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0034072,,
http://purl.obolibrary.org/obo/HP_0034226,Champagne cork sign,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0034226,,
http://purl.obolibrary.org/obo/HP_4000142,Fetal trigonocephaly,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_4000142,,
http://purl.obolibrary.org/obo/HP_0010878,Fetal cystic hygroma,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025667,http://purl.obolibrary.org/obo/HP_0010878,,
http://purl.obolibrary.org/obo/HP_0010880,Increased nuchal translucency,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025667,http://purl.obolibrary.org/obo/HP_0010880,,
http://purl.obolibrary.org/obo/HP_0025701,Distended jugular lymphatic sacs,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025667,http://purl.obolibrary.org/obo/HP_0025701,,
http://purl.obolibrary.org/obo/HP_0034240,Fetal neck mass,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025667,http://purl.obolibrary.org/obo/HP_0034240,,
http://purl.obolibrary.org/obo/HP_0034250,Fetal nuchal edema,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025667,http://purl.obolibrary.org/obo/HP_0034250,,
http://purl.obolibrary.org/obo/HP_0007549,Desquamation of skin soon after birth,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025723,http://purl.obolibrary.org/obo/HP_0007549,,
http://purl.obolibrary.org/obo/HP_0025672,Fetal skin edema,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025723,http://purl.obolibrary.org/obo/HP_0025672,,
http://purl.obolibrary.org/obo/HP_0025724,Caseous vernix-like desquamation,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025723,http://purl.obolibrary.org/obo/HP_0025724,,
http://purl.obolibrary.org/obo/HP_0034262,Absent lanugo,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025723,http://purl.obolibrary.org/obo/HP_0034262,,
http://purl.obolibrary.org/obo/HP_0034208,Fetal intracranial hemorrhage,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,,
http://purl.obolibrary.org/obo/HP_4000138,Absent cavum septum pellucidum,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_4000138,,
http://purl.obolibrary.org/obo/HP_0001791,Fetal ascites,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_0001791,,
http://purl.obolibrary.org/obo/HP_0025656,Prenatal double bubble sign,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_0025656,,
http://purl.obolibrary.org/obo/HP_0025674,Meconium pseudocyst,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_0025674,,
http://purl.obolibrary.org/obo/HP_0034244,Gastric pseudomass,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_0034244,,
http://purl.obolibrary.org/obo/HP_0034547,Intraluminal meconium calcification,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_0034547,,
http://purl.obolibrary.org/obo/HP_4000139,Fetal abdominal cyst,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_4000139,,
http://purl.obolibrary.org/obo/HP_4000140,Fetal bowel dilatation,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_4000140,,
http://purl.obolibrary.org/obo/HP_6000339,Small fetal abdominal circumference,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_6000339,,
http://purl.obolibrary.org/obo/HP_6000470,Fetal oral mass,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034207,http://purl.obolibrary.org/obo/HP_6000470,,
http://purl.obolibrary.org/obo/HP_0031170,Female fetal virilization,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034242,http://purl.obolibrary.org/obo/HP_0031170,,
http://purl.obolibrary.org/obo/HP_0034217,Sonographic non-visualized fetal bladder,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034242,http://purl.obolibrary.org/obo/HP_0034217,,
http://purl.obolibrary.org/obo/HP_0034247,Fetal lower urinary tract obstruction,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034242,http://purl.obolibrary.org/obo/HP_0034247,,
http://purl.obolibrary.org/obo/HP_0010959,Congenital pulmonary airway malformation,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_0010959,,
http://purl.obolibrary.org/obo/HP_0025676,Fetal pleural effusion,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_0025676,,
http://purl.obolibrary.org/obo/HP_6000252,Fetal lung hyperechogenicity,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_6000252,,
http://purl.obolibrary.org/obo/HP_6000340,Prenatal flattened diaphragm,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_6000340,,
http://purl.obolibrary.org/obo/HP_6000613,Enlarged fetal lungs,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_6000613,,
http://purl.obolibrary.org/obo/HP_0034246,Fetal scalp mass,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034245,http://purl.obolibrary.org/obo/HP_0034246,,
http://purl.obolibrary.org/obo/HP_0001558,Decreased fetal movement,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0001557,http://purl.obolibrary.org/obo/HP_0001558,,
http://purl.obolibrary.org/obo/HP_0010519,Increased fetal movement,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0001557,http://purl.obolibrary.org/obo/HP_0010519,,
http://purl.obolibrary.org/obo/HP_0010947,Abnormality of ductus venosus blood flow,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,http://purl.obolibrary.org/obo/HP_0010947,,
http://purl.obolibrary.org/obo/HP_0011726,Persistent fetal circulation,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,http://purl.obolibrary.org/obo/HP_0011726,,
