Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8
http://purl.obolibrary.org/obo/HP_0033080,Abnormal TSH response to thyrotrophin-releasing hormone stimulation test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0033080,,,,
http://purl.obolibrary.org/obo/HP_0000853,Goiter,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0000853,,,,
http://purl.obolibrary.org/obo/HP_0008188,Thyroid dysgenesis,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0008188,,,,
http://purl.obolibrary.org/obo/HP_0008229,Thyroid lymphangiectasia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0008229,,,,
http://purl.obolibrary.org/obo/HP_0008249,Thyroid hyperplasia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0008249,,,,
http://purl.obolibrary.org/obo/HP_0010518,Thyroglossal cyst,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0010518,,,,
http://purl.obolibrary.org/obo/HP_0025388,Thyroid nodule,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0025388,,,,
http://purl.obolibrary.org/obo/HP_0033079,Aplasia/Hypoplasia of the thyroid gland,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0033079,,,,
http://purl.obolibrary.org/obo/HP_0100646,Thyroiditis,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0100646,,,,
http://purl.obolibrary.org/obo/HP_6000853,Thyroid cyst,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_6000853,,,,
http://purl.obolibrary.org/obo/HP_0008208,Parathyroid hyperplasia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011766,http://purl.obolibrary.org/obo/HP_0008208,,,,
http://purl.obolibrary.org/obo/HP_0011768,Parathyroid dysgenesis,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011766,http://purl.obolibrary.org/obo/HP_0011768,,,,
http://purl.obolibrary.org/obo/HP_0000829,Hypoparathyroidism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000829,,,,
http://purl.obolibrary.org/obo/HP_0000843,Hyperparathyroidism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000843,,,,
http://purl.obolibrary.org/obo/HP_0000852,Pseudohypoparathyroidism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000852,,,,
http://purl.obolibrary.org/obo/HP_0000835,Adrenal hypoplasia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0000835,,,,
http://purl.obolibrary.org/obo/HP_0000849,Adrenocortical abnormality,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0000849,,,,
http://purl.obolibrary.org/obo/HP_0008186,Adrenocortical cytomegaly,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0008186,,,,
http://purl.obolibrary.org/obo/HP_0008216,Adrenal gland dysgenesis,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0008216,,,,
http://purl.obolibrary.org/obo/HP_0008221,Adrenal hyperplasia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0008221,,,,
http://purl.obolibrary.org/obo/HP_0010512,Adrenal calcification,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0010512,,,,
http://purl.obolibrary.org/obo/HP_0011742,Ectopic adrenal gland,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0011742,,,,
http://purl.obolibrary.org/obo/HP_0034622,Adrenal xanthomatosis,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0034622,,,,
http://purl.obolibrary.org/obo/HP_0034829,Adrenal cortical sclerosis,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0034829,,,,
http://purl.obolibrary.org/obo/HP_0034880,Adrenal mass,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0034880,,,,
http://purl.obolibrary.org/obo/HP_0000846,Adrenal insufficiency,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011733,http://purl.obolibrary.org/obo/HP_0000846,,,,
http://purl.obolibrary.org/obo/HP_0002717,Adrenal overactivity,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011733,http://purl.obolibrary.org/obo/HP_0002717,,,,
http://purl.obolibrary.org/obo/HP_0008242,Pseudohypoaldosteronism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011733,http://purl.obolibrary.org/obo/HP_0008242,,,,
http://purl.obolibrary.org/obo/HP_0000848,Increased circulating renin concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000847,http://purl.obolibrary.org/obo/HP_0040084,http://purl.obolibrary.org/obo/HP_0000848,,,,
http://purl.obolibrary.org/obo/HP_0003351,Decreased circulating renin concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000847,http://purl.obolibrary.org/obo/HP_0040084,http://purl.obolibrary.org/obo/HP_0003351,,,,
http://purl.obolibrary.org/obo/HP_0000859,Increased circulating aldosterone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000847,http://purl.obolibrary.org/obo/HP_0040085,http://purl.obolibrary.org/obo/HP_0000859,,,,
http://purl.obolibrary.org/obo/HP_0004319,Decreased circulating aldosterone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000847,http://purl.obolibrary.org/obo/HP_0040085,http://purl.obolibrary.org/obo/HP_0004319,,,,
http://purl.obolibrary.org/obo/HP_0003164,Hypothalamic gonadotropin-releasing hormone deficiency,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012285,http://purl.obolibrary.org/obo/HP_0003164,,,,
http://purl.obolibrary.org/obo/HP_0008237,Hypothalamic hypothyroidism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012285,http://purl.obolibrary.org/obo/HP_0008237,,,,
http://purl.obolibrary.org/obo/HP_0012287,Hypothalamic luteinizing hormone-releasing hormone deficiency,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012285,http://purl.obolibrary.org/obo/HP_0012287,,,,
http://purl.obolibrary.org/obo/HP_0011747,Abnormality of the anterior pituitary,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011747,,,,
http://purl.obolibrary.org/obo/HP_0011751,Abnormal posterior pituitary morphogenesis,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011751,,,,
http://purl.obolibrary.org/obo/HP_0012504,Abnormal size of pituitary gland,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0012504,,,,
http://purl.obolibrary.org/obo/HP_0034976,Absent pituitary stalk,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0034977,http://purl.obolibrary.org/obo/HP_0034976,,,,
http://purl.obolibrary.org/obo/HP_0034978,Interrupted pituitary stalk,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0034977,http://purl.obolibrary.org/obo/HP_0034978,,,,
http://purl.obolibrary.org/obo/HP_0003292,Decreased serum leptin,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0004361,http://purl.obolibrary.org/obo/HP_0003292,,,,
http://purl.obolibrary.org/obo/HP_0031793,Increased serum leptin,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0004361,http://purl.obolibrary.org/obo/HP_0031793,,,,
http://purl.obolibrary.org/obo/HP_0002920,Decreased circulating ACTH concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0011043,http://purl.obolibrary.org/obo/HP_0002920,,,,
http://purl.obolibrary.org/obo/HP_0003154,Increased circulating ACTH level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0011043,http://purl.obolibrary.org/obo/HP_0003154,,,,
http://purl.obolibrary.org/obo/HP_0003334,Elevated circulating catecholamine level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0012099,http://purl.obolibrary.org/obo/HP_0003334,,,,
http://purl.obolibrary.org/obo/HP_6000482,Decreased circulating catecholamine concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0012099,http://purl.obolibrary.org/obo/HP_6000482,,,,
http://purl.obolibrary.org/obo/HP_0011731,Abnormality of circulating cortisol level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0012111,http://purl.obolibrary.org/obo/HP_0011731,,,,
http://purl.obolibrary.org/obo/HP_0012112,Abnormal circulating corticosterone level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0012111,http://purl.obolibrary.org/obo/HP_0012112,,,,
http://purl.obolibrary.org/obo/HP_0000837,Increased circulating gonadotropin level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030338,http://purl.obolibrary.org/obo/HP_0000837,,,,
http://purl.obolibrary.org/obo/HP_0030339,Decreased circulating gonadotropin concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030338,http://purl.obolibrary.org/obo/HP_0030339,,,,
http://purl.obolibrary.org/obo/HP_0030345,Abnormal circulating luteinizing hormone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030338,http://purl.obolibrary.org/obo/HP_0030345,,,,
http://purl.obolibrary.org/obo/HP_0030346,Abnormal circulating follicle-stimulating hormone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030338,http://purl.obolibrary.org/obo/HP_0030346,,,,
http://purl.obolibrary.org/obo/HP_0030269,Increased circulating insulin-like growth factor 1 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030352,http://purl.obolibrary.org/obo/HP_0030269,,,,
http://purl.obolibrary.org/obo/HP_0030353,Decreased serum insulin-like growth factor 1,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030352,http://purl.obolibrary.org/obo/HP_0030353,,,,
http://purl.obolibrary.org/obo/HP_0030685,Decreased adiponectin level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030684,http://purl.obolibrary.org/obo/HP_0030685,,,,
http://purl.obolibrary.org/obo/HP_0030686,Increased adiponectin level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030684,http://purl.obolibrary.org/obo/HP_0030686,,,,
http://purl.obolibrary.org/obo/HP_0030688,Increased glucagon level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030687,http://purl.obolibrary.org/obo/HP_0030688,,,,
http://purl.obolibrary.org/obo/HP_0030689,Decreased glucagon level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0030687,http://purl.obolibrary.org/obo/HP_0030689,,,,
http://purl.obolibrary.org/obo/HP_0002925,Elevated circulating thyroid-stimulating hormone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031097,http://purl.obolibrary.org/obo/HP_0002925,,,,
http://purl.obolibrary.org/obo/HP_0031098,Decreased thyroid-stimulating hormone level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031097,http://purl.obolibrary.org/obo/HP_0031098,,,,
http://purl.obolibrary.org/obo/HP_0033075,Inappropriately normal thyroid-stimulating hormone level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031097,http://purl.obolibrary.org/obo/HP_0033075,,,,
http://purl.obolibrary.org/obo/HP_0430147,Abnormal circulating inhibin B concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031099,http://purl.obolibrary.org/obo/HP_0430147,,,,
http://purl.obolibrary.org/obo/HP_6000519,Elevated circulating inhibin A concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031099,http://purl.obolibrary.org/obo/HP_6000519,,,,
http://purl.obolibrary.org/obo/HP_0031102,Increased circulating antimullerian hormone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031101,http://purl.obolibrary.org/obo/HP_0031102,,,,
http://purl.obolibrary.org/obo/HP_0031103,Decreased cirrculating antimullerian hormone circulation,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031101,http://purl.obolibrary.org/obo/HP_0031103,,,,
http://purl.obolibrary.org/obo/HP_0031428,Increased circulating osteocalcin level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031427,http://purl.obolibrary.org/obo/HP_0031428,,,,
http://purl.obolibrary.org/obo/HP_0031429,Decreased circulating osteocalcin level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031427,http://purl.obolibrary.org/obo/HP_0031429,,,,
http://purl.obolibrary.org/obo/HP_0012558,Abnormal T3/T4 ratio,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031508,http://purl.obolibrary.org/obo/HP_0012558,,,,
http://purl.obolibrary.org/obo/HP_0031505,Abnormal circulating T4 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031508,http://purl.obolibrary.org/obo/HP_0031505,,,,
http://purl.obolibrary.org/obo/HP_0032209,Abnormal circulating free T3 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031508,http://purl.obolibrary.org/obo/HP_0032209,,,,
http://purl.obolibrary.org/obo/HP_0033076,Abnormal circulating free T4 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031508,http://purl.obolibrary.org/obo/HP_0033076,,,,
http://purl.obolibrary.org/obo/HP_0034288,Elevated circulating reverse T3 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031508,http://purl.obolibrary.org/obo/HP_0034288,,,,
http://purl.obolibrary.org/obo/HP_0034289,Elevated circulating rT3/T3 ratio,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0031508,http://purl.obolibrary.org/obo/HP_0034289,,,,
http://purl.obolibrary.org/obo/HP_0000845,Elevated circulating growth hormone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0032367,http://purl.obolibrary.org/obo/HP_0000845,,,,
http://purl.obolibrary.org/obo/HP_0034323,Reduced circulating growth hormone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0032367,http://purl.obolibrary.org/obo/HP_0034323,,,,
http://purl.obolibrary.org/obo/HP_0031208,Increased pituitary glycoprotein hormone alpha subunit level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0032481,http://purl.obolibrary.org/obo/HP_0031208,,,,
http://purl.obolibrary.org/obo/HP_0032482,Decreased pituitary glycoprotein hormone alpha subunit level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0032481,http://purl.obolibrary.org/obo/HP_0032482,,,,
http://purl.obolibrary.org/obo/HP_0025132,Abnormal circulating estrogen level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0033799,http://purl.obolibrary.org/obo/HP_0025132,,,,
http://purl.obolibrary.org/obo/HP_0030347,Abnormal circulating androgen level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0033799,http://purl.obolibrary.org/obo/HP_0030347,,,,
http://purl.obolibrary.org/obo/HP_0031187,Abnormal circulating pregnenolone concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0033799,http://purl.obolibrary.org/obo/HP_0031187,,,,
http://purl.obolibrary.org/obo/HP_0031212,Abnormal circulating progesterone level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0033799,http://purl.obolibrary.org/obo/HP_0031212,,,,
http://purl.obolibrary.org/obo/HP_0033644,Elevated circulating erythropoietin concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0034442,http://purl.obolibrary.org/obo/HP_0033644,,,,
http://purl.obolibrary.org/obo/HP_0034443,Reduced circulating erythropoietin concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0034442,http://purl.obolibrary.org/obo/HP_0034443,,,,
http://purl.obolibrary.org/obo/HP_6001016,Inappropriate normal or low erythropoietin,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0034442,http://purl.obolibrary.org/obo/HP_6001016,,,,
http://purl.obolibrary.org/obo/HP_0000842,Hyperinsulinemia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0040214,http://purl.obolibrary.org/obo/HP_0000842,,,,
http://purl.obolibrary.org/obo/HP_0034384,Elevated circulating insulin:C-peptide ratio,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0040214,http://purl.obolibrary.org/obo/HP_0034384,,,,
http://purl.obolibrary.org/obo/HP_0040216,Hypoinsulinemia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0040214,http://purl.obolibrary.org/obo/HP_0040216,,,,
http://purl.obolibrary.org/obo/HP_0003165,Elevated circulating parathyroid hormone level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0100530,http://purl.obolibrary.org/obo/HP_0003165,,,,
http://purl.obolibrary.org/obo/HP_0031817,Decreased circulating parathyroid hormone level,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0100530,http://purl.obolibrary.org/obo/HP_0031817,,,,
http://purl.obolibrary.org/obo/HP_0032308,Increased circulating procalcitonin concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0100530,http://purl.obolibrary.org/obo/HP_0032308,,,,
http://purl.obolibrary.org/obo/HP_0034902,Abnormal circulating calcitonin concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0100530,http://purl.obolibrary.org/obo/HP_0034902,,,,
http://purl.obolibrary.org/obo/HP_0500013,Lack of gonadotropin-releasing hormone pulsatility,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0500012,http://purl.obolibrary.org/obo/HP_0500013,,,,
http://purl.obolibrary.org/obo/HP_0500167,Hypergastrinemia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_0500166,http://purl.obolibrary.org/obo/HP_0500167,,,,
http://purl.obolibrary.org/obo/HP_6000407,Elevated circulating fibroblast growth factor 23 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_6000489,http://purl.obolibrary.org/obo/HP_6000407,,,,
http://purl.obolibrary.org/obo/HP_6000488,Reduced circulating fibroblast growth factor 23 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_6000489,http://purl.obolibrary.org/obo/HP_6000488,,,,
http://purl.obolibrary.org/obo/HP_6000755,Elevated circulating C-terminal fibroblast growth factor 23 concentration,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/HP_6000489,http://purl.obolibrary.org/obo/HP_6000755,,,,
http://purl.obolibrary.org/obo/HP_0000026,Male hypogonadism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000026,,,,
http://purl.obolibrary.org/obo/HP_0000044,Hypogonadotropic hypogonadism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000044,,,,
http://purl.obolibrary.org/obo/HP_0000134,Female hypogonadism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000134,,,,
http://purl.obolibrary.org/obo/HP_0000815,Hypergonadotropic hypogonadism,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/HP_0000815,,,,
http://purl.obolibrary.org/obo/HP_0012569,Delayed menarche,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0000823,http://purl.obolibrary.org/obo/HP_0012569,,,,
http://purl.obolibrary.org/obo/HP_0025453,Delayed adrenarche,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0000823,http://purl.obolibrary.org/obo/HP_0025453,,,,
